Region,Decade,Age_Bin,dbh_shape,dbh_scale,ht_shape,ht_scale
Auckland,1970s,38,4.4503837920163,0.7030109181387657,7.99840301168097,0.8269210564387416
Auckland,1970s,39,4.7162288725327075,0.6123065963003491,10.197891666822702,0.6840218927090306
Auckland,1970s,40,4.67112764719545,0.730494858318218,8.875992827717434,0.7719859171346853
Auckland,1970s,41,4.1781700409013,0.748947749065533,9.1451214109517,0.8247024292775447
Auckland,1970s,42,5.84028773962519,0.7726354138289231,12.984183761169305,0.8526898297902292
Auckland,1970s,43,5.2843801556431576,0.6592190386109709,16.37762779711177,0.7072451002276209
Auckland,1970s,46,7.142657005581772,0.8131539973619112,11.895421189897549,0.8633507806674614
Auckland,1980s,3,2.187983934109565,0.44857263725530033,4.361105480655038,0.6037644366577195
Auckland,1980s,4,2.135451421174397,0.47285885573185227,3.207340329144013,0.5509148694846906
Auckland,1980s,5,3.230582257948953,0.48277452526635517,4.029812731358193,0.5544288173526435
Auckland,1980s,6,3.4349814583125893,0.4870252860648381,3.8972328601794466,0.5043031913206113
Auckland,1980s,7,3.7814814738301044,0.44594946087445697,4.336997490015248,0.601356544619305
Auckland,1980s,8,4.179024830293511,0.44096266322871336,5.108458189016695,0.6334939737744896
Auckland,1980s,9,4.010274219380571,0.43457375469754966,6.568385437996105,0.6120680613374769
Auckland,1980s,10,3.7622304445888766,0.40742056435758356,5.988333600858567,0.638899717252281
Auckland,1980s,11,4.019839836062137,0.4347553639554982,7.10166820009895,0.5668324255947965
Auckland,1980s,12,4.085352114195089,0.4502341878376773,6.580231268000374,0.618820702325266
Auckland,1980s,13,3.9019366691595865,0.4560628347124607,6.714963901437976,0.6632285320403647
Auckland,1980s,14,3.9466860117636067,0.47069054817282907,6.513621736498864,0.660314535658994
Auckland,1980s,15,4.252744451277884,0.4582747665637704,7.02633451764032,0.6091517618583873
Auckland,1980s,16,3.8778182513221715,0.4871237076858458,6.51341363488756,0.6903758859145637
Auckland,1980s,17,3.609748015990613,0.5075894948737415,6.117103533561637,0.6853685318749834
Auckland,1980s,18,3.5935876204535457,0.4603012285153638,6.523430455103011,0.6997286579121857
Auckland,1980s,19,3.831280656768517,0.4714906740279012,6.535189053507333,0.6999765379873095
Auckland,1980s,20,3.8913091429639888,0.46843827549560546,6.615274425081633,0.6673585523331101
Auckland,1980s,21,4.664521110055664,0.4872711918112478,6.767911946190973,0.7317777829409191
Auckland,1980s,22,4.849264356486325,0.5310173442799027,7.8326518774585026,0.7464398313546103
Auckland,1980s,23,4.622394539288413,0.4885589521584656,6.893617093653468,0.7270883716536465
Auckland,1980s,24,4.794600892091301,0.4756350095527138,7.133048042689777,0.7155946572693959
Auckland,1980s,25,5.07893122180446,0.496969226419945,7.246354061863219,0.7442386256999887
Auckland,1980s,26,4.925882937366088,0.47106397110338827,6.781063230794414,0.7202943830302392
Auckland,1980s,27,5.366766936733756,0.5026474416800433,7.620626237796511,0.750091016804656
Auckland,1980s,28,5.078356330215465,0.5010988297558927,6.894019393304545,0.741249575648103
Auckland,1980s,29,4.677931056061672,0.45899108690084467,6.074775361772344,0.6647495676248593
Auckland,1980s,30,5.167507185372347,0.5830458999189502,7.6870745394875115,0.7381404691091555
Auckland,1980s,31,4.566386393725375,0.49865358856876923,6.731843575348448,0.7257594144114028
Auckland,1980s,32,5.063586938650586,0.4755718633360143,7.336938108476447,0.7558166049730428
Auckland,1980s,33,5.766006468352542,0.6672460174607293,9.83542272955421,0.7468426239687744
Auckland,1980s,34,5.022544212301861,0.5933953343069991,6.624744928580886,0.7346444758019195
Auckland,1980s,35,5.89840415796971,0.5753472033438555,6.536406185922244,0.8067400576214719
Auckland,1980s,36,5.358196417589513,0.6173079145186641,8.683907919199669,0.7056284731918632
Auckland,1980s,37,5.303530830398153,0.7001162382876114,9.442012319273342,0.6870196054966813
Auckland,1980s,38,7.217997049857143,0.6289941978239614,15.488816402173399,0.6865470289618991
Auckland,1980s,39,4.765198609077884,0.6305516172955865,8.49667964029068,0.7615331986570918
Auckland,1980s,40,5.733704231604069,0.6577799836321928,7.730013664808665,0.7310294436078497
Auckland,1980s,41,5.003686210046105,0.6066432267761455,10.493599445518218,0.8053023678758875
Auckland,1980s,42,4.88822627197073,0.6352413099295873,7.844424053286657,0.7589768363551361
Auckland,1980s,43,4.618599729529566,0.6739827408893447,9.98879213250034,0.8379416977022761
Auckland,1980s,44,5.339179723975077,0.7389307784847867,9.791079748177346,0.8670186355792731
Auckland,1980s,45,4.526150747827466,0.6241688115234567,6.415441667854122,0.7148266477576481
Auckland,1980s,46,5.613861620516647,0.6987648194658003,15.918733354521688,0.7544866861004191
Auckland,1980s,47,10.251046262365191,0.9143762134622426,17.50335305235258,0.9237430920741994
Auckland,1990s,4,3.256456571064007,0.5598748253395431,3.945194384730933,0.593106609342366
Auckland,1990s,5,3.411623013896353,0.51999614996899,5.141169522786119,0.6183395148126412
Auckland,1990s,6,5.085092838848849,0.581726531350102,5.592405209712739,0.567580818043611
Auckland,1990s,7,4.953688158053968,0.5146749540055913,7.015104464579006,0.6803164988517074
Auckland,1990s,8,2.9593877592463063,0.41815511759729285,4.321320138475946,0.5738763383039835
Auckland,1990s,9,3.784958037386901,0.45039281166577977,6.949230258769192,0.6844257786323678
Auckland,1990s,10,3.6248622485378403,0.44718465599247925,8.063953383473667,0.6705273437741331
Auckland,1990s,11,3.905411180593973,0.47430994715006836,6.089061044348476,0.6296252298488372
Auckland,1990s,12,4.314338995831667,0.46285797878437895,7.274683965947673,0.6878809203467848
Auckland,1990s,13,3.6781186255271603,0.4929246039134434,9.126922940542212,0.7103276787520199
